ts	imei	mwra	p.android.settings	p.system	p.android.gm	p.android.externalstorage	p.android.chrome	p.android.documentsui	p.android.packageinstaller	p.google	p.inputmethod.latin	p.olauncher	p.android.vending	p.android.defcontainer	p.process.gapps	p.katana	p.simulator	p.gms.persistent	p.android.gms	p.browser.provider	p.notifier	p.dogalize
2018-05-07 10:26:00	863033069630348016	1.00000	11.74819	15.33104	14.88770	13.44103	16.05994	13.28258	16.62136	0.00401	65.35476	43.96797	31.76621	47.03373	85.61258	90.03032	68.96876	15.47524	18.87502	51.69371	4.43360	85.77649
2018-05-07 10:27:00	3590433799317662121	1.00000	11.75230	12.52575	9.52215	11.31754	11.51474	12.84722	14.03720	0.00403	66.54385	55.20178	68.47908	75.31116	2.32522	95.74529	76.64249	81.36623	99.92916	65.79335	79.15225	21.98482
2018-05-07 10:28:00	8630330696303482352	0.00000	13.36213	14.98390	15.52654	15.37975	15.38929	11.01158	15.99288	0.01997	30.89957	37.98382	59.60633	27.86983	44.12907	22.91972	22.52745	71.34560	44.57128	56.76519	10.06543	39.87047
2018-05-07 10:29:00	8630330696303481057	1.00000	14.10085	10.40791	10.83493	10.35855	14.76472	9.09616	8.19334	0.04180	26.88644	43.97644	29.25706	37.98708	61.16575	2.87799	8.40119	54.19470	42.54241	20.04409	39.20921	85.52908
2018-05-07 10:30:00	863033069630348875	1.00000	12.00722	15.85977	12.68362	15.14644	12.84842	13.01032	16.16576	0.00516	62.50371	62.79739	74.12685	51.87571	61.81269	72.53315	6.67103	14.48586	3.70268	7.19362	75.09132	77.84022
2018-05-07 10:31:00	3590433799317661586	1.00000	15.96497	13.81799	10.65235	11.70141	11.21420	7.61061	13.02212	0.26951	79.80670	56.32844	40.24659	66.39761	61.11304	38.13583	24.12910	45.35345	18.23299	39.42797	53.94745	48.10232
2018-05-07 10:32:00	8630330696303481271	0.00000	14.90685	12.93814	9.29964	10.87734	16.06596	13.72268	14.00948	0.09356	35.70920	93.88848	38.42772	39.11356	59.70763	54.24234	53.01988	90.85673	9.95712	42.44696	71.90254	46.25641
2018-05-07 10:33:00	8630330696303482246	0.00000	14.54625	14.59289	16.53073	11.88668	15.50040	11.60939	15.36960	0.06528	38.82622	52.45006	66.46264	37.31939	80.63047	86.20080	99.61477	66.26217	83.55790	64.00780	95.35309	82.57003
2018-05-07 10:34:00	3590433799317661610	0.00000	15.04835	15.47201	12.56407	12.16334	15.63065	10.60651	15.13092	0.10778	7.10366	40.58962	43.87153	38.17183	92.48613	31.97464	87.98035	40.02092	16.38328	21.80986	98.57004	77.58642
2018-05-07 10:35:00	3590433799317662105	1.00000	11.85974	16.04140	11.16264	14.57579	12.34108	11.79223	14.81239	0.00447	50.54028	40.15217	48.00817	39.09882	49.95960	36.20381	44.40856	63.12469	94.93051	44.97695	46.58577	91.84474
2018-05-07 10:36:00	359043379931766304	0.00000	18.33614	9.60055	6.07822	12.23328	13.80059	12.45384	10.81905	2.88621	27.19933	33.59764	34.47900	63.98475	48.26006	63.02468	76.57350	19.87649	20.52167	82.87112	9.18811	61.85878
2018-05-07 10:37:00	359043379931766197	1.00000	15.24708	8.13908	10.60191	8.52632	15.94493	11.37382	12.41741	0.13146	40.25459	51.52113	55.48714	61.42340	12.01556	55.84665	92.24205	1.88777	94.45367	71.04790	48.19690	39.66267
2018-05-07 10:38:00	3590433799317661172	1.00000	20.70863	9.66784	9.88428	5.35686	16.26954	12.78292	7.92783	30.95181	47.43909	42.69299	51.89944	58.60896	88.90084	18.23743	39.89357	28.26666	91.13530	91.63259	52.80870	49.35777
2018-05-07 10:39:00	8630330696303481735	1.00000	17.44457	6.07403	11.08899	6.92415	19.28215	11.63013	7.47556	1.18340	32.19632	60.55569	28.26187	71.79460	11.20422	82.26888	43.27610	36.73220	80.92070	9.15919	28.54928	21.30336
2018-05-07 10:40:00	863033069630348461	0.00000	17.16549	17.59900	10.86093	17.12662	15.06380	16.19428	13.46296	0.89523	44.82361	77.07499	48.68364	59.75863	53.58612	36.45388	6.15293	56.45535	27.02661	39.99296	46.27744	40.21639
2018-05-07 10:41:00	863033069630348354	0.00000	16.04388	17.75582	14.34651	12.80992	14.48702	14.70521	16.43375	0.29165	56.66021	57.84994	58.49612	38.90011	27.89308	49.92616	14.26506	85.00103	7.79293	30.82996	72.66178	27.40504
2018-05-07 10:42:00	8630330696303481305	1.00000	10.99161	14.53801	11.16971	12.70180	15.82126	9.16873	14.01028	0.00187	42.48052	46.03409	39.72976	50.44834	52.54799	93.43255	16.18277	47.22110	0.48658	21.03404	64.94137	69.29436
2018-05-07 10:43:00	359043379931766403	1.00000	11.09770	14.16196	10.69355	14.44820	15.31354	11.31338	14.22930	0.00208	60.16419	31.62122	42.96659	62.18059	0.51525	60.54400	20.48027	90.88166	26.35988	24.79643	41.99724	24.92075
2018-05-07 10:44:00	359043379931766296	0.00000	15.77426	16.73688	15.58763	11.38223	13.11298	11.06655	15.31448	0.22272	56.80851	74.56010	50.88533	56.94066	72.96079	33.47616	88.61190	54.00800	10.92087	39.31128	1.68366	14.84420
2018-05-07 10:45:00	8630330696303481651	0.00000	14.27293	12.44183	11.10971	14.65654	12.46788	11.39288	11.06738	0.04966	20.78667	59.86299	29.81505	38.25152	93.93840	49.34108	56.80352	57.16396	93.22141	89.20404	83.90165	91.99436
2018-05-07 10:46:00	863033069630348677	0.00000	11.18613	16.38209	14.62025	12.16607	12.36665	12.64046	15.60671	0.00230	56.36552	57.46767	55.99282	56.32940	36.98697	37.35852	50.10050	33.87622	69.60129	82.40412	19.89533	37.27232
2018-05-07 10:47:00	863033069630348941	0.00000	8.98979	13.99038	10.01908	15.49660	13.65004	12.68476	14.87117	0.00025	61.28029	59.05585	43.51687	82.29147	14.48173	80.84184	92.09466	68.26747	88.05150	63.25054	62.91318	31.83114
2018-05-07 10:48:00	3590433799317662469	0.00000	11.23108	13.38417	16.28270	7.24890	14.60388	14.38623	11.78585	0.00238	66.68254	75.18993	57.16156	42.50337	8.34660	89.57482	25.32574	74.71306	48.97482	86.82625	79.79174	31.47226
2018-05-07 10:49:00	8630330696303481024	1.00000	13.85671	12.09626	9.98886	9.15838	13.16331	10.74001	10.23827	0.03275	34.44459	54.53712	42.68671	22.80788	33.51956	56.49122	98.19058	19.42411	53.45463	24.19186	84.17297	60.71265
2018-05-07 10:50:00	359043379931766916	1.00000	15.11909	15.63773	13.52487	11.81762	15.02007	13.11588	14.94247	0.11570	73.76319	35.97382	68.54298	49.00355	3.82138	4.59584	80.59963	72.02125	93.21488	40.12354	78.53805	10.16340
2018-05-07 10:51:00	359043379931766486	0.00000	14.54627	12.27476	17.11472	7.45821	12.78046	5.23124	14.41521	0.06526	45.45057	60.67888	51.70159	67.11654	52.87190	44.37987	99.08409	82.83119	41.77827	60.69047	16.59864	38.47177
2018-05-07 10:52:00	359043379931766478	1.00000	14.47688	14.07439	12.30107	7.93047	16.08356	8.42005	9.45293	0.06089	46.55182	68.51691	64.06717	33.77228	48.98995	18.19268	29.19841	5.46656	90.05163	21.46785	83.79620	5.85179
2018-05-07 10:53:00	359043379931766924	1.00000	18.15965	7.68265	10.05377	8.92441	19.94122	11.03008	7.55959	2.41926	68.64467	53.43344	68.07498	42.10834	73.12342	64.44677	13.88522	98.56073	83.44115	41.55177	19.54027	96.09576
2018-05-07 10:54:00	359043379931766858	0.00000	12.29748	14.90056	15.34664	10.53168	15.03003	14.72723	16.74513	0.00690	59.65773	57.94728	35.11204	56.94671	88.04381	53.56134	20.59827	63.66236	64.55382	88.52176	62.10428	50.36294
2018-05-07 10:55:00	8630330696303481248	1.00000	9.43085	12.71483	10.54948	15.10145	12.05920	14.04498	14.17651	0.00040	73.37625	47.75078	55.83801	53.00108	81.41749	79.08264	96.26243	62.85732	74.20842	83.42984	100.00000	81.50287
2018-05-07 10:56:00	3590433799317661636	1.00000	9.52444	16.95848	14.77657	20.09494	12.30051	8.98993	12.54112	0.00044	50.33449	60.62256	56.54363	45.59277	7.49395	13.32406	70.53949	81.66133	95.46378	36.71193	89.09298	39.18889
2018-05-07 10:57:00	359043379931766478	1.00000	14.50716	8.29878	9.69432	7.07591	14.04888	12.16722	13.32411	0.06274	49.99857	40.08453	34.15866	54.38664	23.48342	54.05155	5.49526	2.14741	4.91796	27.20194	7.85063	27.37026
2018-05-07 10:58:00	3590433799317662071	1.00000	9.60964	15.39073	11.80031	14.31699	13.72141	11.65007	16.11465	0.00049	38.30026	52.55522	83.93415	47.03409	17.90332	99.00298	15.65162	68.38143	40.81322	28.43079	83.67068	35.03040
2018-05-07 10:59:00	3590433799317662030	1.00000	13.27271	9.77400	10.14125	10.15228	18.62092	9.86484	6.84550	0.01829	54.28136	68.31830	40.38217	56.03441	63.41003	20.43748	12.89820	54.71445	52.82561	45.55677	94.38826	9.60764
2018-05-07 11:00:00	8630330696303481883	1.00000	16.17195	10.97262	12.95720	7.69415	12.88171	8.90080	12.07206	0.33149	45.17279	73.64611	49.09199	47.32296	79.18820	50.71197	94.14111	20.16619	16.30314	32.20655	29.41254	80.30576
2018-05-07 11:01:00	3590433799317662139	0.00000	11.46683	16.21769	15.09512	11.60979	14.75517	14.32429	13.87998	0.00304	35.72233	53.78893	50.60776	53.21169	49.85199	65.97656	27.52162	12.30766	36.70136	71.03642	18.89426	36.74565
2018-05-07 11:02:00	3590433799317661180	1.00000	12.44589	6.60462	9.12516	12.29945	17.95419	11.16978	8.80324	0.00799	57.97306	40.82809	60.57852	42.28151	0.09007	95.32269	87.10373	92.73508	79.79764	28.46845	21.08109	11.80260
2018-05-07 11:03:00	3590433799317662279	0.00000	15.28669	12.68871	11.87335	10.20881	15.27593	10.48194	17.11259	0.13677	53.47820	58.58144	35.43938	62.51423	31.55482	85.03073	4.27196	5.43449	59.99645	75.35171	53.32022	55.25785
2018-05-07 11:04:00	863033069630348982	1.00000	11.77793	15.86443	12.51167	14.86551	14.33449	10.60028	15.28522	0.00414	49.26816	51.07471	73.98040	54.66056	16.13357	61.02407	26.53941	15.68508	45.77346	66.89652	80.67933	65.44377
2018-05-07 11:05:00	3590433799317661701	1.00000	12.76895	9.57548	10.21795	11.63214	16.39722	12.06895	8.85920	0.01105	55.81837	28.98670	69.37392	34.87699	44.41370	21.38509	4.98203	8.87068	6.77010	25.70573	84.64210	21.22807
2018-05-07 11:06:00	863033069630348800	1.00000	11.85466	11.76718	10.25197	10.97594	17.56017	11.84025	7.97884	0.00443	56.01495	54.15727	29.85111	49.93098	90.02769	88.16630	42.69301	70.98475	81.72739	44.75091	2.87483	22.76842
2018-05-07 11:07:00	3590433799317661941	1.00000	11.72885	13.55146	10.10508	13.82797	10.88034	10.68093	14.33615	0.00393	51.35661	70.83981	43.17193	57.18256	86.74775	72.59326	53.89044	69.97167	61.25505	54.86507	44.26144	63.71254
2018-05-07 11:08:00	3590433799317661651	1.00000	10.89350	10.83236	11.91503	7.94224	17.02786	9.38453	7.90973	0.00172	69.27581	57.92936	34.49253	71.70428	12.42426	83.77989	76.93640	5.39280	34.57050	68.26292	1.26296	29.81308
2018-05-07 11:09:00	863033069630348172	0.00000	15.27391	15.48147	14.81021	9.71427	11.21198	14.02643	14.06362	0.13502	56.00426	60.54821	71.68222	53.26328	93.94723	99.83075	26.00480	24.35023	48.40115	4.47508	90.14964	98.56666
2018-05-07 11:10:00	863033069630348529	1.00000	12.88850	12.47573	10.23450	12.67917	15.01134	9.06518	10.40581	0.01243	33.18825	42.03628	71.85508	36.66251	32.35339	3.06334	63.54891	9.63110	40.09931	71.92347	29.95647	62.08918
2018-05-07 11:11:00	863033069630348206	0.00000	11.55614	18.18983	13.71795	13.54400	11.61589	12.88148	16.58952	0.00332	68.31040	56.94388	65.19783	51.08176	17.24976	20.70971	33.37090	53.93871	26.67274	50.00038	43.88327	1.03678
2018-05-07 11:12:00	8630330696303481412	1.00000	9.84158	15.40668	11.66163	16.48594	15.21521	10.74660	15.84750	0.00061	42.63122	69.08072	57.19528	34.43038	9.25816	77.77017	68.03446	2.97149	26.41292	54.28097	18.72780	73.32626
2018-05-07 11:13:00	8630330696303481719	1.00000	8.65862	14.04077	10.89800	15.66229	15.09056	10.30497	13.37197	0.00021	45.35939	55.31164	32.35772	60.56024	54.40501	37.91404	84.48465	42.66617	80.16490	1.78766	60.09634	29.39124
2018-05-07 11:14:00	863033069630348461	0.00000	11.69324	12.74684	14.55122	8.93219	16.36033	14.82060	13.73038	0.00376	57.02573	59.80394	59.30302	33.71283	51.50246	38.91602	2.42822	26.85031	94.70673	11.30889	26.77744	86.59368
2018-05-07 11:15:00	8630330696303482428	1.00000	8.36573	15.51861	10.89320	17.62439	12.08249	11.77009	15.21222	0.00014	63.03768	64.34561	47.18485	36.07541	9.76959	83.79827	35.69942	19.53293	83.29237	36.02178	96.36895	17.75374
2018-05-07 11:16:00	359043379931766007	0.00000	12.32741	15.99702	16.95825	8.91394	15.96335	11.51617	18.24507	0.00714	29.43438	57.94594	44.95492	43.08831	71.41853	8.48473	6.22275	24.98166	44.21195	70.25388	14.36917	88.77790
2018-05-07 11:17:00	3590433799317661651	0.00000	15.04365	11.76984	14.80936	11.34458	12.75065	9.07936	11.50297	0.10729	42.24144	24.75631	59.29989	51.23596	41.65303	20.77182	13.38434	57.10867	1.44149	98.25107	2.82590	46.06882
2018-05-07 11:18:00	8630330696303482352	1.00000	13.91240	16.81961	11.60848	13.62421	14.18781	10.84433	12.56970	0.03462	67.84106	75.08966	45.02395	48.94252	18.20486	98.84884	20.82907	1.92475	72.08193	0.16991	77.97648	54.57685
2018-05-07 11:19:00	8630330696303481610	1.00000	17.27315	7.63639	10.77859	8.43858	16.65260	11.92193	12.95320	0.99698	59.66124	33.92436	51.00873	36.19570	24.87022	78.11890	33.91285	60.63652	71.47987	66.95330	51.42018	77.61920
2018-05-07 11:20:00	3590433799317661198	1.00000	13.53222	12.09875	11.91166	8.10881	13.30700	7.39130	9.79105	0.02370	40.96566	43.12105	36.83748	34.55453	13.22137	1.64052	33.59807	73.39401	34.76812	71.11018	68.28753	91.72141
2018-05-07 11:21:00	3590433799317662204	1.00000	9.49169	15.39797	13.37304	14.04344	13.86947	8.41574	14.11826	0.00045	47.33221	54.51460	43.85297	55.82353	56.92228	10.42648	66.79175	19.49373	99.18182	87.79862	72.32996	41.00445
2018-05-07 11:22:00	3590433799317662345	1.00000	10.71403	12.52254	10.54819	11.61307	13.58039	13.38188	17.43509	0.00142	44.40406	49.26886	51.25075	49.51686	81.41632	41.24161	37.74500	66.88141	33.32177	50.52649	14.97244	46.68246
2018-05-07 11:23:00	359043379931766502	1.00000	16.73342	13.56211	13.78159	13.03181	12.63205	12.78909	11.36542	0.58115	33.76157	51.81293	52.37373	39.79960	20.89216	96.91669	68.97314	71.64399	41.38456	27.21070	80.01880	64.52313
2018-05-07 11:24:00	359043379931766700	1.00000	10.47577	17.54907	10.82167	18.05001	15.18289	10.33365	15.96564	0.00113	79.23834	59.62481	55.14704	48.64566	19.69601	86.33020	88.51545	70.63524	92.42177	26.30268	23.29523	60.17742
2018-05-07 11:25:00	3590433799317662493	0.00000	14.96434	14.93872	16.83936	9.24450	17.00881	11.38490	12.08011	0.09910	65.17694	45.03094	54.87466	49.00293	95.87821	40.03568	50.98610	36.64777	14.66718	49.05646	9.65491	11.60181
2018-05-07 11:26:00	8630330696303481503	1.00000	14.11998	14.73146	11.51820	11.87444	14.61329	11.00297	13.43656	0.04262	18.93437	48.41347	66.92303	44.46860	71.88169	84.07066	92.32861	99.14529	88.31060	34.44855	81.24472	31.81356
2018-05-07 11:27:00	8630330696303481990	1.00000	9.34627	12.76043	11.11648	11.17453	12.41220	9.10697	13.64367	0.00042	47.78696	35.87938	34.30213	27.01669	52.89175	22.13875	99.20047	67.48231	43.02835	89.91781	31.40281	29.56786
2018-05-07 11:28:00	863033069630348065	1.00000	10.29699	14.30263	11.69160	14.46945	12.40980	9.54042	15.19159	0.00097	41.91173	52.12051	46.52212	40.35266	18.60753	70.40730	20.58027	21.31759	18.30082	51.71339	50.41939	48.17177
2018-05-07 11:29:00	359043379931766759	1.00000	13.03952	15.20378	9.22534	14.49270	18.43800	9.42057	14.70103	0.01449	77.47230	53.00986	65.60379	66.70692	0.98434	44.47313	47.35942	9.02432	60.50794	65.59228	25.35998	22.76625
2018-05-07 11:30:00	359043379931766783	1.00000	9.42840	16.36628	10.23325	16.25773	14.24526	11.28482	15.34780	0.00042	41.03254	42.94304	55.83043	30.98328	41.19493	27.23645	39.34368	92.71741	2.77201	37.59699	84.84478	57.43892
2018-05-07 11:31:00	3590433799317661636	1.00000	11.78406	10.36442	12.27082	11.09954	15.08658	12.74296	13.02727	0.00416	52.94192	63.48036	65.79864	40.60632	48.34914	64.51491	32.20051	95.62971	53.18070	63.05481	74.58279	83.10323
2018-05-07 11:32:00	3590433799317661594	1.00000	8.38160	14.17168	9.97926	16.07114	13.60205	11.86757	15.42970	0.00016	54.17929	43.07760	70.51894	43.02942	88.56307	12.26225	71.04602	47.09872	19.37271	17.79752	16.90444	71.97826
2018-05-07 11:33:00	3590433799317661313	1.00000	15.10830	11.97181	10.44016	10.45398	13.22618	10.99560	11.08054	0.11444	76.94184	76.43273	59.03744	59.51140	58.13225	40.71891	30.05302	56.62587	7.58503	55.93487	98.18022	64.22602
2018-05-07 11:34:00	3590433799317661297	1.00000	14.69448	13.60186	11.31885	13.55831	9.18126	9.04344	14.97143	0.07567	59.64004	60.83329	57.84993	32.94067	84.34555	92.48287	79.90435	19.31437	99.99626	41.91822	84.75565	71.43390
2018-05-07 11:35:00	3590433799317661792	1.00000	13.39474	10.80729	13.14937	10.94323	15.69140	11.29747	10.95395	0.02067	39.78057	34.50181	39.08834	46.30125	17.28276	46.71198	19.79514	37.37120	37.20616	58.47630	93.00547	54.98432
2018-05-07 11:36:00	863033069630348933	1.00000	17.25855	11.58324	11.66932	10.66926	11.65495	9.17897	13.06538	0.98256	44.42395	64.20885	68.45071	58.43588	68.16932	35.30940	49.06634	84.31010	67.46379	33.25321	49.51188	95.68803
2018-05-07 11:37:00	8630330696303481388	1.00000	15.77006	10.46874	12.20674	10.92806	16.33284	13.05054	10.78487	0.22178	58.75480	37.19591	46.83046	39.71586	52.90445	91.62077	95.86178	62.36050	83.88617	8.51282	3.14712	23.95916
2018-05-07 11:38:00	359043379931766502	0.00000	14.71682	14.96988	15.82933	8.58158	12.76882	13.79372	13.48641	0.07740	51.16119	56.68755	41.04438	65.85052	1.81023	8.87358	42.74627	12.17976	28.67625	61.84330	90.49108	5.08046
2018-05-07 11:39:00	3590433799317662238	1.00000	11.07850	14.72609	11.82014	15.27506	12.44618	11.00043	13.69111	0.00207	64.07731	43.79591	44.35038	57.28974	36.99209	80.88085	61.65017	55.57945	77.04995	14.73974	46.69289	18.60054
2018-05-07 11:40:00	3590433799317662121	1.00000	12.54310	8.86442	9.55973	6.74077	19.09597	12.55800	7.09836	0.00880	65.61834	47.98085	71.95395	48.99509	20.22044	30.55532	65.51152	5.39292	81.31554	97.90019	81.70198	22.94411
2018-05-07 11:41:00	359043379931766890	0.00000	20.58171	13.86821	10.05292	13.39877	15.35600	9.80668	12.50651	27.26247	42.26543	59.65947	56.53106	48.46513	32.75829	93.15179	50.97011	55.86674	2.33794	96.55915	66.31201	37.47303
2018-05-07 11:42:00	3590433799317661305	1.00000	8.37021	14.99037	14.82605	20.76651	14.24048	9.81881	12.94286	0.00019	71.30918	44.79186	41.78944	55.43255	43.74923	90.80326	81.25519	59.09100	80.56835	6.59252	53.41844	16.23089
2018-05-07 11:43:00	3590433799317661818	0.00000	11.25073	14.55897	10.91733	12.02627	12.36014	11.95398	16.05135	0.00243	42.36101	48.94936	77.98233	66.32009	43.74150	32.21003	64.62680	31.74578	64.63801	30.29347	9.57305	2.23754
2018-05-07 11:44:00	359043379931766841	1.00000	8.34506	13.74348	10.18020	14.26189	11.88497	12.06423	16.61521	0.00016	35.64954	50.71215	60.19403	48.92868	43.12261	58.74735	12.70628	30.73425	57.73286	38.80855	59.94778	23.03164
2018-05-07 11:45:00	8630330696303481610	1.00000	7.36300	14.64111	11.21109	16.24430	12.56796	9.92106	16.02563	0.00007	61.23470	62.07505	66.66119	38.25413	33.63962	92.76398	12.36339	19.94621	37.20355	48.67346	44.32320	48.25014
2018-05-07 11:46:00	3590433799317662394	1.00000	14.46780	6.57321	5.48807	9.58176	16.24039	11.33804	10.13129	0.06032	33.18296	59.80482	65.58570	26.31040	77.40536	26.71819	40.06991	83.50266	82.38566	78.12107	39.05778	71.44379
2018-05-07 11:47:00	863033069630348628	1.00000	18.01207	12.55812	12.92248	9.95183	13.95523	10.86565	10.65348	2.08733	34.25710	64.35814	49.85332	53.24376	33.27900	26.06349	27.76296	37.11716	97.86151	3.13341	63.23834	89.68517
2018-05-07 11:48:00	3590433799317661594	0.00000	12.43852	13.75254	16.17220	8.67037	14.99384	11.42602	11.72814	0.00793	62.98208	42.94777	54.59132	50.28719	3.84884	52.76621	21.38409	9.85507	23.05745	13.28592	40.88432	39.53320
2018-05-07 11:49:00	863033069630348115	0.00000	8.79469	13.18697	15.57863	11.29997	15.77658	15.19469	15.69208	0.00021	23.55864	35.03149	44.12926	64.10853	77.48727	52.18261	93.84384	0.34694	48.55082	22.32240	58.00917	86.56871
2018-05-07 11:50:00	8630330696303482253	0.00000	14.22519	13.67249	13.83221	12.24863	15.18573	14.49070	11.63787	0.04737	63.85205	49.62313	35.58714	21.71143	50.53411	18.24866	93.90721	74.52330	32.33004	30.54933	50.20014	33.13641
2018-05-07 11:51:00	3590433799317662121	0.00000	10.46334	14.77019	13.17550	10.25640	15.45342	14.04899	13.96218	0.00114	65.84247	47.97937	45.69315	31.61656	40.43492	3.50905	25.64767	31.06261	93.62450	11.83254	89.32622	14.95302
2018-05-07 11:52:00	8630330696303482337	0.00000	18.21102	9.01770	9.96698	6.76547	9.72925	3.55771	11.96790	2.54679	40.50680	42.58502	50.19298	54.49126	75.19445	76.67735	76.86599	64.48375	42.13335	23.46715	93.49985	58.05593
2018-05-07 11:53:00	863033069630348313	1.00000	16.85999	12.33373	10.92866	9.23146	10.86596	7.36972	11.99993	0.65955	56.48187	58.82535	41.84930	36.19892	31.96037	48.48495	28.70696	20.88961	92.68413	78.30336	86.15726	0.07881
2018-05-07 11:54:00	863033069630348792	1.00000	14.51706	7.39709	10.00004	8.51291	21.08130	12.73299	9.44317	0.06337	34.00164	65.25515	50.02818	50.63776	87.42981	79.77284	82.62050	83.40263	21.29339	58.97083	77.79016	0.90972
2018-05-07 11:55:00	3590433799317661073	1.00000	12.12401	13.87004	11.00027	14.56408	14.17288	11.49664	13.32716	0.00583	27.20539	63.44306	28.31160	59.62376	95.40616	69.94852	72.54482	47.52596	69.27063	53.91642	90.83376	92.97514
2018-05-07 11:56:00	8630330696303481040	1.00000	9.89129	14.97305	10.51841	16.68586	11.44433	13.90379	14.99837	0.00065	39.55762	49.06222	70.83871	41.84222	0.19397	89.33084	81.17921	1.30002	43.55616	61.00710	21.12001	65.85969
