latitude	longitude	store_name	code	location	imei
2.2139	102.3278	Kampung Ayer Molek	MY	Asia/Kuala_Lumpur	8630330696303482477
34.25	135.31667	Iwade	JP	Asia/Tokyo	3590433799317662071
9.535	-13.68778	Camayenne	GN	Africa/Conakry	359043379931766171
45.53929	-122.38731	Troutdale	US	America/Los_Angeles	8630330696303482410
-34.64167	-60.47389	Chacabuco	AR	America/Argentina/Buenos_Aires	863033069630348966
4.73245	-74.26419	Madrid	CO	America/Bogota	359043379931766221
37.49073	-2.77259	Baza	ES	Europe/Madrid	8630330696303482287
41.15376	-87.88754	Bourbonnais	US	America/Chicago	359043379931766833
37.05944	37.3825	Gaziantep	TR	Europe/Istanbul	8630330696303481305
21.28306	-89.66123	Progreso	MX	America/Merida	3590433799317662311
41.72059	-87.70172	Evergreen Park	US	America/Chicago	359043379931766866
6.95194	121.96361	Recodo	PH	Asia/Manila	863033069630348420
34.21639	-119.0376	Camarillo	US	America/Los_Angeles	8630330696303481685
39.08367	-84.50855	Covington	US	America/New_York	863033069630348974
-6.91806	106.92667	Sukabumi	ID	Asia/Jakarta	863033069630348115
-3.14306	-58.44417	Itacoatiara	BR	America/Manaus	8630330696303482436
14.66	120.56528	Pilar	PH	Asia/Manila	863033069630348230
33.42585	-6.00137	Oulmes	MA	Africa/Casablanca	359043379931766346
54.8421	46.5813	Alatyr‚Äô	RU	Europe/Moscow	359043379931766189
-21.44345	-65.71875	Tupiza	BO	America/La_Paz	3590433799317661081
50.50301	13.63617	Most	CZ	Europe/Prague	863033069630348628
36.64852	51.49621	Nowshahr	IR	Asia/Tehran	359043379931766866
18.65297	-72.09391	Thomazeau	HT	America/Port-au-Prince	3590433799317661859
53.00974	-3.05814	Rhosllanerchrugog	GB	Europe/London	8630330696303481578
34.61667	135.6	Yao	JP	Asia/Tokyo	8630330696303481958
33.86419	48.26258	Aleshtar	IR	Asia/Tehran	359043379931766890
25.80565	68.49143	Bhit Shah	PK	Asia/Karachi	3590433799317662345
24.96334	10.18003	Ghat	LY	Africa/Tripoli	863033069630348677
8.35122	-62.64102	Ciudad Guayana	VE	America/Caracas	863033069630348461
55.85	37.56667	Likhobory	RU	Europe/Moscow	359043379931766882
31.28092	74.85849	Patti	IN	Asia/Kolkata	3590433799317661610
20.28527	-103.42897	Jocotepec	MX	America/Mexico_City	359043379931766692
32.17629	75.06583	Fazilpur	PK	Asia/Karachi	8630330696303482485
6.84019	79.87116	Dehiwala-Mount Lavinia	LK	Asia/Colombo	863033069630348123
33.86419	48.26258	Aleshtar	IR	Asia/Tehran	8630330696303482402
37.19723	122.05228	Tianfu	CN	Asia/Shanghai	8630330696303482063
50.9803	11.32903	Weimar	DE	Europe/Berlin	3590433799317662238
36.6009	126.665	Hongseong	KR	Asia/Seoul	8630330696303481339
10.61285	12.19458	Biu	NG	Africa/Lagos	359043379931766239
51.39323	0.47713	Strood	GB	Europe/London	3590433799317661024
21.01858	-101.2591	Guanajuato	MX	America/Mexico_City	8630330696303482055
-25.42778	-49.27306	Curitiba	BR	America/Sao_Paulo	863033069630348297
43.86682	-79.2663	Markham	CA	America/Toronto	8630330696303481727
25.75728	75.37991	Deoli	IN	Asia/Kolkata	3590433799317661685
53.0233	-1.48119	Belper	GB	Europe/London	8630330696303481263
58.1908	40.17171	Danilov	RU	Europe/Moscow	8630330696303482220
24.41288	76.56719	Aklera	IN	Asia/Kolkata	3590433799317662238
9.535	-13.68778	Camayenne	GN	Africa/Conakry	3590433799317661883
51.955	5.22778	Culemborg	NL	Europe/Amsterdam	8630330696303481842
16.0567	103.65309	Roi Et	TH	Asia/Bangkok	8630330696303481396
38.13708	41.00817	Silvan	TR	Europe/Istanbul	8630330696303481495
35.88264	-80.08199	Thomasville	US	America/New_York	3590433799317662071
10.22677	-67.33122	La Victoria	VE	America/Caracas	863033069630348537
7.83389	-72.47417	Villa del Rosario	CO	America/Bogota	8630330696303482022
9.82564	78.25795	Tiruppuvanam	IN	Asia/Kolkata	3590433799317661750
36.72544	3.55665	Thenia	DZ	Africa/Algiers	863033069630348503
9.57046	76.32756	Kalavoor	IN	Asia/Kolkata	359043379931766999
39.22493	42.85693	Patnos	TR	Europe/Istanbul	863033069630348677
10.66668	-61.51889	Port of Spain	TT	America/Port_of_Spain	3590433799317661040
19.8173	-97.35992	Teziutlan	MX	America/Mexico_City	863033069630348206
9.535	-13.68778	Camayenne	GN	Africa/Conakry	863033069630348370
55.85	37.56667	Likhobory	RU	Europe/Moscow	8630330696303481131
30.76468	74.12286	Kanganpur	PK	Asia/Karachi	863033069630348701
48.98994	2.1699	Herblay	FR	Europe/Paris	863033069630348941
-10.90889	-37.03861	Barra dos Coqueiros	BR	America/Maceio	863033069630348354
41.1053	-7.32097	Custoias	PT	Europe/Lisbon	863033069630348271
53.19146	-2.52398	Winsford	GB	Europe/London	3590433799317661495
41.6764	-91.58045	Coralville	US	America/Chicago	359043379931766122
36.33011	138.89585	Annaka	JP	Asia/Tokyo	863033069630348578
25.67927	-80.31727	Kendall	US	America/New_York	8630330696303482295
45.79377	8.88104	Malnate	IT	Europe/Rome	8630330696303482378
11.8659	34.3869	Ar Ruseris	SD	Africa/Khartoum	3590433799317662147
10.10649	76.35484	Alwaye	IN	Asia/Kolkata	8630330696303481206
5.90702	116.10146	Donggongon	MY	Asia/Kuching	863033069630348784
37.16911	10.03478	El Alia	TN	Africa/Tunis	3590433799317662386
23.73333	114.68333	Heyuan	CN	Asia/Shanghai	8630330696303481313
38.38479	-0.76773	Novelda	ES	Europe/Madrid	3590433799317661198
36.75965	137.36215	Namerikawa	JP	Asia/Tokyo	3590433799317661156
51.42708	-0.91979	Lower Earley	GB	Europe/London	8630330696303481693
41.75338	-86.11084	Granger	US	America/Indiana/Indianapolis	359043379931766924
-7.73379	113.69785	Besuki	ID	Asia/Jakarta	3590433799317662048
41.0051	-73.78458	Scarsdale	US	America/New_York	359043379931766874
41.66394	-83.55521	Toledo	US	America/New_York	863033069630348883
51.14942	15.00835	Zgorzelec	PL	Europe/Warsaw	3590433799317661446
45.4473	-73.75335	Dorval	CA	America/Toronto	863033069630348784
47.48444	36.25361	Polohy	UA	Europe/Zaporozhye	863033069630348552
30.24706	115.04814	Huangshi	CN	Asia/Shanghai	3590433799317661941
7.65649	4.92235	Efon-Alaaye	NG	Africa/Lagos	359043379931766072
12.97389	123.99333	Sorsogon	PH	Asia/Manila	3590433799317661487
37.30553	120.82747	Zhuangyuan	CN	Asia/Shanghai	8630330696303482030
43.1009	-75.23266	Utica	US	America/New_York	863033069630348537
50.74497	3.20639	Mouscron	BE	Europe/Brussels	863033069630348933
39.96348	-4.83076	Talavera de la Reina	ES	Europe/Madrid	3590433799317661958
-2.90055	-79.00453	Cuenca	EC	America/Guayaquil	3590433799317661198
9.6531	124.3697	Jagna	PH	Asia/Manila	863033069630348131
51.84819	1.26738	Walton-on-the-Naze	GB	Europe/London	8630330696303481552
33.93113	-117.54866	Norco	US	America/Los_Angeles	3590433799317661800
49.65186	26.97253	Krasyliv	UA	Europe/Kyiv	3590433799317662485
44.59445	11.04979	Castelfranco Emilia	IT	Europe/Rome	359043379931766437
51.168	7.973	Finnentrop	DE	Europe/Berlin	3590433799317661859
10.7375	122.9666	Talisay	PH	Asia/Manila	863033069630348073
38.40917	112.73333	Xinzhou	CN	Asia/Shanghai	359043379931766700
19.32889	-99.32556	San Lorenzo Acopilco	MX	America/Mexico_City	3590433799317662329
37.73604	-120.93549	Riverbank	US	America/Los_Angeles	8630330696303482477
35.89972	14.51472	Valletta	MT	Europe/Malta	3590433799317661339
53.53395	33.72798	Zhukovka	RU	Europe/Moscow	8630330696303481727
43.2907	5.4384	Marseille 11	FR	Europe/Paris	8630330696303482212
42.28639	18.84	Budva	ME	Europe/Podgorica	863033069630348388
10.7375	122.9666	Talisay	PH	Asia/Manila	359043379931766999
4.2475	9.00472	Idenao	CM	Africa/Douala	359043379931766742
36.91023	-121.75689	Watsonville	US	America/Los_Angeles	8630330696303481040
41.09246	45.36561	Qazax	AZ	Asia/Baku	8630330696303482154
33.3213	130.94098	Hita	JP	Asia/Tokyo	8630330696303481073
34.75856	136.13108	Ueno-ebisumachi	JP	Asia/Tokyo	863033069630348990
33.42585	-6.00137	Oulmes	MA	Africa/Casablanca	3590433799317661172
41.55815	-73.0515	Waterbury	US	America/New_York	3590433799317661719
45.40008	-73.58248	Sainte-Catherine	CA	America/Toronto	863033069630348511
-4.83	29.65806	Mwandiga	TZ	Africa/Dar_es_Salaam	8630330696303481214
48.46458	9.22796	Pfullingen	DE	Europe/Berlin	863033069630348735
43.82634	144.09638	Motomachi	JP	Asia/Tokyo	359043379931766437
50.88506	4.07601	Denderleeuw	BE	Europe/Brussels	863033069630348156
30.16688	-96.39774	Brenham	US	America/Chicago	863033069630348206
40.37528	28.88222	Mudanya	TR	Europe/Istanbul	3590433799317662030
40.68066	-73.47429	Massapequa	US	America/New_York	359043379931766908
-30.60106	-71.19901	Ovalle	CL	America/Santiago	359043379931766395
34.8825	128.62667	Sinhyeon	KR	Asia/Seoul	8630330696303482014
22.19303	88.18466	Diamond Harbour	IN	Asia/Kolkata	359043379931766718
46.23899	-63.13414	Charlottetown	CA	America/Halifax	8630330696303481073
55.75556	60.70278	Ozersk	RU	Asia/Yekaterinburg	3590433799317661255
-13.7804	34.4587	Salima	MW	Africa/Blantyre	8630330696303481628
31.78336	35.23388	East Jerusalem	PS	Asia/Hebron	359043379931766692
53.77166	38.12408	Bogoroditsk	RU	Europe/Moscow	359043379931766262
50.09019	8.4493	Hofheim am Taunus	DE	Europe/Berlin	863033069630348461
52.86147	9.5926	Walsrode	DE	Europe/Berlin	3590433799317662394
30.46907	70.96699	Kot Addu	PK	Asia/Karachi	8630330696303481594
38.17492	-122.2608	American Canyon	US	America/Los_Angeles	8630330696303481693
51.14942	15.00835	Zgorzelec	PL	Europe/Warsaw	8630330696303481578
14.53767	46.83187	Ataq	YE	Asia/Aden	3590433799317661693
14.8361	120.97844	Guyong	PH	Asia/Manila	8630330696303481305
33.45122	-86.99666	Hueytown	US	America/Chicago	3590433799317661842
23.29549	113.82465	Licheng	CN	Asia/Shanghai	8630330696303481057
17.06542	-96.72365	Oaxaca	MX	America/Mexico_City	8630330696303481529
51.20219	7.36027	Radevormwald	DE	Europe/Berlin	359043379931766726
36.27462	4.85668	Bordj Zemoura	DZ	Africa/Algiers	863033069630348909
28.92694	78.23456	Bachhraon	IN	Asia/Kolkata	8630330696303482485
18.03496	-66.8499	Yauco	PR	America/Puerto_Rico	863033069630348743
37.19723	122.05228	Tianfu	CN	Asia/Shanghai	359043379931766866
45.69558	4.7934	Saint-Genis-Laval	FR	Europe/Paris	863033069630348966
10.7375	122.9666	Talisay	PH	Asia/Manila	8630330696303481511
53.30972	83.62389	Novosilikatnyy	RU	Asia/Barnaul	359043379931766817
-7.51611	109.05389	Wangon	ID	Asia/Jakarta	8630330696303481644
28.98002	77.70636	Meerut	IN	Asia/Kolkata	3590433799317661792
34.09668	-117.71978	Claremont	US	America/Los_Angeles	3590433799317661206
24.41288	76.56719	Aklera	IN	Asia/Kolkata	3590433799317661214
23.5654	119.58627	Magong	TW	Asia/Taipei	359043379931766163
43.62558	13.39954	Falconara Marittima	IT	Europe/Rome	863033069630348560
39.33427	-76.43941	Middle River	US	America/New_York	863033069630348727
55.85	37.56667	Likhobory	RU	Europe/Moscow	8630330696303481628
40.85158	122.74754	Haicheng	CN	Asia/Shanghai	8630330696303482220
50.511002	14.150558	Terezín	CZ	Europe/Prague	8630330696303481487
53.00974	-3.05814	Rhosllanerchrugog	GB	Europe/London	3590433799317661602
55.67938	12.53463	Frederiksberg	DK	Europe/Copenhagen	359043379931766593
52.66277	-2.01111	Great Wyrley	GB	Europe/London	8630330696303482303
36.61954	4.08282	Beni Douala	DZ	Africa/Algiers	863033069630348008
31.92923	34.86563	Ramla	IL	Asia/Jerusalem	8630330696303481719
40.2737	-76.88442	Harrisburg	US	America/New_York	8630330696303481263
55.63711	37.38115	Solntsevo	RU	Europe/Moscow	8630330696303482436
48.8222	2.12213	Le Chesnay	FR	Europe/Paris	359043379931766700
46.65581	32.6178	Kherson	UA	Europe/Kyiv	863033069630348545
39.09112	-94.41551	Independence	US	America/Chicago	863033069630348669
42	21.32778	Saraj	MK	Europe/Skopje	359043379931766189
-1.26424	104.09701	Simpang	ID	Asia/Jakarta	3590433799317662337
42.819	47.1192	Buynaksk	RU	Europe/Moscow	863033069630348537
50.74497	3.20639	Mouscron	BE	Europe/Brussels	359043379931766221
-10.90889	-37.03861	Barra dos Coqueiros	BR	America/Maceio	8630330696303481768
-33.79176	151.08057	Eastwood	AU	Australia/Sydney	8630330696303482063
11.00599	77.5609	Kangayam	IN	Asia/Kolkata	8630330696303482212
40.68066	-73.47429	Massapequa	US	America/New_York	863033069630348594
53.95278	32.86389	Roslavl‚Äô	RU	Europe/Moscow	863033069630348842
35.82756	137.95378	Ina	JP	Asia/Tokyo	359043379931766080
46.1351	-60.1831	Sydney	CA	America/Glace_Bay	359043379931766924
16.06213	76.0586	Hungund	IN	Asia/Kolkata	8630330696303481453
57.47908	-4.22398	Inverness	GB	Europe/London	3590433799317662170
34.56861	105.89333	Beidao	CN	Asia/Shanghai	359043379931766932
55.82737	-4.0573	Viewpark	GB	Europe/London	3590433799317661529
23.15678	-81.24441	Varadero	CU	America/Havana	359043379931766130
53.43333	-7.95	Athlone	IE	Europe/Dublin	3590433799317662402
34.61667	135.6	Yao	JP	Asia/Tokyo	3590433799317661511
-23.44361	-51.87389	Sarandi	BR	America/Sao_Paulo	8630330696303481941
10.61285	12.19458	Biu	NG	Africa/Lagos	359043379931766783
33.76446	-117.79394	North Tustin	US	America/Los_Angeles	8630330696303482329
30.5427	-97.54667	Hutto	US	America/Chicago	359043379931766502
21.59983	71.21169	Amreli	IN	Asia/Kolkata	3590433799317661727
-8.99167	125.21972	Maliana	TL	Asia/Dili	8630330696303482451
5.27247	-3.59625	Bonoua	CI	Africa/Abidjan	3590433799317661891
24.81757	84.63445	Rafiganj	IN	Asia/Kolkata	863033069630348743
33.92866	-6.90656	Temara	MA	Africa/Casablanca	8630330696303481909
24.81757	84.63445	Rafiganj	IN	Asia/Kolkata	359043379931766213
9.58126	8.2926	Kafanchan	NG	Africa/Lagos	8630330696303481461
36.46917	10.78222	Beni Khiar	TN	Africa/Tunis	8630330696303481529
40.67705	-73.89125	Cypress Hills	US	America/New_York	3590433799317661677
51.88333	8.51667	Verl	DE	Europe/Berlin	863033069630348875
32.54278	111.50861	Danjiangkou	CN	Asia/Shanghai	8630330696303482287
55.38752	36.73307	Naro-Fominsk	RU	Europe/Moscow	863033069630348206
-17.83333	48.41667	Ambatondrazaka	MG	Indian/Antananarivo	3590433799317662188
51.26	-2.1875	Westbury	GB	Europe/London	359043379931766403
53.94313	10.30215	Bad Segeberg	DE	Europe/Berlin	8630330696303481925
60.18427	24.95034	Kallio	FI	Europe/Helsinki	359043379931766585
20.88197	85.83334	Bhuban	IN	Asia/Kolkata	3590433799317662436
12.97389	123.99333	Sorsogon	PH	Asia/Manila	8630330696303481206
57.14369	-2.09814	Aberdeen	GB	Europe/London	8630330696303482253
22.75218	72.68533	Kheda	IN	Asia/Kolkata	863033069630348099
32.54044	-82.90375	Dublin	US	America/New_York	863033069630348909
32.57756	71.52847	Mianwali	PK	Asia/Karachi	359043379931766726
41.9001	-71.08977	Taunton	US	America/New_York	3590433799317661438
-54.8	-68.3	Ushuaia	AR	America/Argentina/Ushuaia	3590433799317661636
46.32374	-120.00865	Sunnyside	US	America/Los_Angeles	3590433799317661115
53.95278	32.86389	Roslavl‚Äô	RU	Europe/Moscow	863033069630348099
-21.44236	27.46153	Tonota	BW	Africa/Gaborone	3590433799317662071
37.71715	-122.40433	Visitacion Valley	US	America/Los_Angeles	8630330696303482238
40.93121	-73.89875	Yonkers	US	America/New_York	8630330696303481412
39.96097	-75.60804	West Chester	US	America/New_York	8630330696303481644
33.43443	-5.22126	Azrou	MA	Africa/Casablanca	3590433799317661701
45.99194	29.41824	Artsyz	UA	Europe/Kyiv	863033069630348909
-4.83	29.65806	Mwandiga	TZ	Africa/Dar_es_Salaam	863033069630348099
11.12018	76.11996	Manjeri	IN	Asia/Kolkata	359043379931766569
10.10649	76.35484	Alwaye	IN	Asia/Kolkata	863033069630348180
21.28306	-89.66123	Progreso	MX	America/Merida	359043379931766551
41.55815	-73.0515	Waterbury	US	America/New_York	359043379931766486
37.49223	15.07041	Catania	IT	Europe/Rome	863033069630348412
41.55815	-73.0515	Waterbury	US	America/New_York	8630330696303481909
19.64745	-102.04897	Paracho de Verduzco	MX	America/Mexico_City	863033069630348669
48.15659	28.28489	Soroca	MD	Europe/Chisinau	8630330696303482006
14.0823	98.19151	Dawei	MM	Asia/Yangon	3590433799317661131
51.64316	-0.36053	Bushey	GB	Europe/London	3590433799317662469
37.52487	-77.55777	Bon Air	US	America/New_York	8630330696303481545
-7.01833	107.60389	Pameungpeuk	ID	Asia/Jakarta	8630330696303481685
26.9423	68.11759	Tharu Shah	PK	Asia/Karachi	863033069630348891
36.76639	3.47717	Boumerdas	DZ	Africa/Algiers	863033069630348529
46.18396	6.10237	Onex	CH	Europe/Zurich	3590433799317661347
12.74482	4.52514	Argungu	NG	Africa/Lagos	863033069630348388
14.14989	121.3152	Calauan	PH	Asia/Manila	359043379931766379
-15.675	-38.94722	Canavieiras	BR	America/Bahia	863033069630348990
23.9028	89.11943	Kushtia	BD	Asia/Dhaka	3590433799317662394
42.8334	-80.38297	Norfolk County	CA	America/Toronto	3590433799317662139
45.47885	133.42825	Lesozavodsk	RU	Asia/Vladivostok	3590433799317661065
34.86472	117.55417	Zaozhuang	CN	Asia/Shanghai	3590433799317661586
34.31	-2.16	Jerada	MA	Africa/Casablanca	863033069630348271
37.73222	115.70111	Hengshui	CN	Asia/Shanghai	3590433799317662360
42.30865	-83.48216	Canton	US	America/Detroit	8630330696303481826
41.50343	-74.01042	Newburgh	US	America/New_York	3590433799317661453
51.955	5.22778	Culemborg	NL	Europe/Amsterdam	359043379931766015
-20.88231	55.4504	Saint-Denis	RE	Indian/Reunion	863033069630348347
48.98333	2.61667	Mitry-Mory	FR	Europe/Paris	359043379931766924
51.62907	-0.74934	High Wycombe	GB	Europe/London	359043379931766056
34.65918	109.22921	Yanliang	CN	Asia/Shanghai	863033069630348453
45.78071	12.84052	Portogruaro	IT	Europe/Rome	3590433799317661487
12.18441	18.69303	Mongo	TD	Africa/Ndjamena	3590433799317661230
41.41204	2.18247	el Camp de l'Arpa del Clot	ES	Europe/Madrid	359043379931766361
-20.88231	55.4504	Saint-Denis	RE	Indian/Reunion	3590433799317661107
46.7055	38.2739	Yeysk	RU	Europe/Moscow	863033069630348107
6.33444	124.95278	Tupi	PH	Asia/Manila	3590433799317661446
26.76628	83.36889	Gorakhpur	IN	Asia/Kolkata	863033069630348792
30.46907	70.96699	Kot Addu	PK	Asia/Karachi	863033069630348313
8.35122	-62.64102	Ciudad Guayana	VE	America/Caracas	863033069630348099
33.37526	74.3092	Rajaori	IN	Asia/Kolkata	359043379931766965
25.49043	85.94001	Teghra	IN	Asia/Kolkata	863033069630348149
55.82885	-4.21376	Rutherglen	GB	Europe/London	359043379931766163
37.56667	140.11667	Inawashiro	JP	Asia/Tokyo	359043379931766239
11.8659	34.3869	Ar Ruseris	SD	Africa/Khartoum	8630330696303481735
15.45144	78.14797	Betamcherla	IN	Asia/Kolkata	8630330696303481859
10.63504	-85.43772	Liberia	CR	America/Costa_Rica	3590433799317661305
5.27247	-3.59625	Bonoua	CI	Africa/Abidjan	3590433799317661354
33.76446	-117.79394	North Tustin	US	America/Los_Angeles	8630330696303482394
50.82709	6.9747	Wesseling	DE	Europe/Berlin	8630330696303481941
-33.88096	151.07986	Strathfield	AU	Australia/Sydney	3590433799317661834
34.25628	-78.04471	Leland	US	America/New_York	863033069630348719
36.27462	4.85668	Bordj Zemoura	DZ	Africa/Algiers	3590433799317662154
41.15612	1.10687	Reus	ES	Europe/Madrid	3590433799317661776
48.43174	17.8031	Hlohovec	SK	Europe/Bratislava	359043379931766510
40.63316	-74.13653	Port Richmond	US	America/New_York	359043379931766528
-3.5403	118.9707	Majene	ID	Asia/Makassar	8630330696303481107
7.65649	4.92235	Efon-Alaaye	NG	Africa/Lagos	3590433799317661560
38.55632	69.01354	Vahdat	TJ	Asia/Dushanbe	3590433799317662170
-19.65	47.31667	Antanifotsy	MG	Indian/Antananarivo	8630330696303482030
31.76212	-95.63079	Palestine	US	America/Chicago	3590433799317661735
8.56697	123.33471	Dipolog	PH	Asia/Manila	8630330696303481792
51.26	-2.1875	Westbury	GB	Europe/London	863033069630348248
45.50369	11.412	Montecchio Maggiore-Alte Ceccato	IT	Europe/Rome	8630330696303482451
-10.95817	-38.79084	Tucano	BR	America/Bahia	8630330696303481222
15.5439	73.7553	Calangute	IN	Asia/Kolkata	3590433799317662220
51.67822	33.9162	Hlukhiv	UA	Europe/Kyiv	8630330696303481537
23.18	88.58	Aistala	IN	Asia/Kolkata	863033069630348719
59.37722	28.19028	Narva	EE	Europe/Tallinn	359043379931766239
32.61603	44.02488	Karbala	IQ	Asia/Baghdad	359043379931766536
35.89972	14.51472	Valletta	MT	Europe/Malta	863033069630348651
31.20176	29.91582	Alexandria	EG	Africa/Cairo	8630330696303482147
50.82709	6.9747	Wesseling	DE	Europe/Berlin	359043379931766213
41.15612	1.10687	Reus	ES	Europe/Madrid	8630330696303481495
43.4125	23.225	Montana	BG	Europe/Sofia	359043379931766825
-6.8	39.25	Magomeni	TZ	Africa/Dar_es_Salaam	359043379931766171
49.03685	8.70745	Bretten	DE	Europe/Berlin	8630330696303481875
-8.73508	24.99798	Kamina	CD	Africa/Lubumbashi	3590433799317661941
20.88197	85.83334	Bhuban	IN	Asia/Kolkata	359043379931766635
-44.39672	171.25364	Timaru	NZ	Pacific/Auckland	8630330696303481305
55.63711	37.38115	Solntsevo	RU	Europe/Moscow	3590433799317661313
